name,salary_from,salary_to,salary_currency,area_name,published_at
Менеджер по работе с корпоративными клиентами,1200.0,2500.0,USD,Москва,2007-02-08T19:37:57+0300
Специалист по технической поддержке в представительство крупного западного банка,1000.0,1500.0,USD,Самара,2007-01-12T11:41:11+0300
Работа для выпускников. Техник службы сервиса,650.0,850.0,USD,Москва,2007-02-15T11:23:40+0300
Программист 1С,2000.0,2000.0,USD,Москва,2007-01-12T11:51:06+0300
Системный администратор,,800.0,USD,Москва,2007-01-12T11:51:40+0300
Менеджер проектов СУ,1700.0,2300.0,USD,Москва,2007-05-21T11:31:01+0400
Системный администратор,800.0,,USD,Московская область - Запад,2007-02-28T15:29:35+0300
Программист-разработчик,1800.0,2000.0,USD,Москва,2007-08-29T16:02:04+0400
Web дизайнер,1000.0,1500.0,USD,Москва,2007-01-22T11:58:44+0300
Начальник Управления Развития IT инфраструктуры банка,4000.0,5500.0,USD,Москва,2007-01-12T12:11:43+0300
Консультант ERP по финансовому модулю(GAAP),2000.0,3000.0,USD,Москва,2007-03-06T10:50:08+0300
Документатор - аналитик,750.0,1000.0,USD,Москва,2007-01-12T12:13:37+0300
Sales Manager,2500.0,5000.0,USD,Москва,2007-03-06T10:52:38+0300
Администратор TIBCO,2000.0,3500.0,USD,Москва,2007-01-12T12:16:13+0300
Менеджер торгового отдела/Оператор 1С,500.0,600.0,USD,Москва,2007-01-12T12:20:38+0300
Ведущий инженер поддержки IP-телефонии (Avaya) (RT-2248-RN-IP1),2100.0,2600.0,USD,Москва,2007-01-12T12:22:14+0300
Оператор 1С/Менеджер по работе с клиентами,500.0,600.0,USD,Москва,2007-01-12T12:22:50+0300
Технический специалист / Технолог,,550.0,USD,Москва,2007-01-12T12:24:28+0300
Ведущий специалист по сопровождению ПО,1200.0,1500.0,USD,Москва,2007-01-29T16:08:50+0300
Заместитель начальника отдела IT,,2500.0,USD,Москва,2007-01-12T12:29:03+0300
Контент-менеджер,400.0,,USD,Москва,2007-02-20T11:22:37+0300
Экономист по работе с иностранными клиентами,950.0,,USD,Москва,2007-02-08T14:59:12+0300
Менеджер по продажам,500.0,1500.0,USD,Москва,2007-02-26T13:32:08+0300
Системный администратор,,800.0,USD,Москва,2007-01-12T12:37:04+0300
Программист 1С,2000.0,2000.0,USD,Москва,2007-01-12T12:37:31+0300
Помощник системного администратора,1300.0,1400.0,USD,Москва,2007-06-26T14:22:02+0400
Архитектор баз данных/программного обеспечения,700.0,1500.0,USD,Екатеринбург,2007-05-10T13:59:29+0400
Ведущий программист,850.0,2000.0,USD,Екатеринбург,2007-10-15T19:26:31+0400
Ведущий программист,850.0,1500.0,USD,Челябинск,2007-03-16T09:26:59+0300
Ведущий системотехник по корпоративным сетям и сетям доступа,1000.0,1500.0,USD,Екатеринбург,2007-09-17T20:50:02+0400
Ведущий системотехник по корпоративным сетям и сетям доступа,1000.0,,USD,Челябинск,2007-06-01T07:04:28+0400
Ведущий системотехник по корпоративным сетям и сетям доступа,1000.0,1500.0,USD,Уральский округ,2007-08-06T08:23:12+0400
Ведущий программист,800.0,2000.0,USD,Уральский округ,2007-10-11T11:58:12+0400
Менеджер проекта,850.0,,USD,Уральский округ,2007-04-05T09:19:44+0400
Инженер АСУ ТП,1800.0,2300.0,USD,Москва,2007-01-12T13:00:20+0300
Руководитель проекта (внедрение информационных систем),2500.0,4000.0,USD,Москва,2007-02-21T23:21:57+0300
Менеджер по работе с партнерами (ИБ),1700.0,,USD,Москва,2007-01-12T13:09:17+0300
"Сервисный инженер, инженер-электронщик",800.0,900.0,USD,Москва,2007-01-12T13:10:10+0300
Программист 1С 8.0,1700.0,,USD,Москва,2007-02-01T12:17:51+0300
Главный специалист по геологическим информационным системам,1800.0,2500.0,USD,Нур-Султан,2007-01-12T13:16:44+0300
Системный администратор,800.0,1300.0,USD,Москва,2007-01-12T13:17:36+0300
Менеджер по продажам ноутбуков,500.0,1500.0,USD,Москва,2007-01-24T14:50:31+0300
Ведущий специалист по поддержке пользователей,1500.0,2000.0,USD,Москва,2007-01-12T13:23:07+0300
Инженер по ремонту компьютерной техники,650.0,,USD,Москва,2007-02-28T14:55:38+0300
Тестировщик,800.0,,USD,Москва,2007-01-12T13:26:54+0300
Менеджер по оптовым продажам ноутбуков,500.0,1000.0,USD,Москва,2007-01-24T15:27:17+0300
Системный аналитик,2500.0,2500.0,USD,Москва,2007-01-12T13:37:27+0300
Java разработчик,,3000.0,USD,Москва,2007-01-12T13:38:21+0300
Ведущий специалист по поддержке Axapta,1700.0,2000.0,USD,Москва,2007-01-12T13:38:28+0300
Менеджер по прямым продажам,1500.0,,USD,Москва,2007-01-12T13:42:56+0300
Ведущий специалист по поддержке LanDocs,1500.0,2000.0,USD,Москва,2007-01-12T13:48:01+0300
Менеджер по работе с клиентами,600.0,1000.0,USD,Москва,2007-01-12T13:49:31+0300
Ведущий менеджер отдела продаж (Услуги связи),1500.0,2000.0,USD,Россия,2007-01-12T13:54:47+0300
Специалист-конструктор (электрик) САПР,200.0,500.0,USD,Казань,2007-01-12T13:55:48+0300
Системный администратор UNIX,800.0,1000.0,USD,Санкт-Петербург,2007-01-12T13:55:56+0300
"Программист (Delphi, PHP, Perl)",1000.0,1200.0,USD,Санкт-Петербург,2007-01-12T13:57:43+0300
Менеджер по закупкам,750.0,,USD,Москва,2007-02-07T10:52:44+0300
Программист MS Dynamics AX,600.0,1000.0,USD,Казань,2007-01-12T14:07:50+0300
Администратор MS Dynamics AX,700.0,2000.0,USD,Казань,2007-01-12T14:08:36+0300
Менеджер по закупкам и логистике,350.0,600.0,USD,Казань,2007-01-12T14:09:10+0300
Менеджер по продажам,200.0,500.0,USD,Казань,2007-01-12T14:09:57+0300
Специалист по информационной безопасности (IT),2000.0,2500.0,USD,Россия,2007-01-12T14:11:39+0300
Бизнес-аналитик,2500.0,2700.0,USD,Москва,2007-01-12T14:13:42+0300
Менеджер по продажам (Защита ПО),1000.0,2000.0,USD,Москва,2007-01-12T14:13:51+0300
"Ведущий программист по ASP.NET, C#",1800.0,2200.0,USD,Россия,2007-01-12T14:19:10+0300
Руководитель проектного офиса,2500.0,4000.0,USD,Москва,2007-01-12T14:20:35+0300
Дизайнер-вебмастер в отдел маркетинга и рекламы,1000.0,1200.0,USD,Москва,2007-01-12T14:20:59+0300
Test Leader,2000.0,2500.0,USD,Санкт-Петербург,2007-01-12T14:22:20+0300
Инженер службы сопровождения,1800.0,2500.0,USD,Санкт-Петербург,2007-01-12T14:23:57+0300
Оператор телефонных продаж (интернет-магазин),600.0,800.0,USD,Санкт-Петербург,2007-01-12T14:29:54+0300
Системный администратор,1700.0,2000.0,USD,Москва,2007-01-29T11:24:54+0300
System Administrator,1200.0,1500.0,USD,Москва,2007-01-12T14:59:13+0300
Ассистент менеджера,400.0,500.0,USD,Москва,2007-01-12T15:00:16+0300
Инженер связи,600.0,1000.0,USD,Москва,2007-01-12T15:01:18+0300
Системный инженер,600.0,1000.0,USD,Москва,2007-01-12T15:01:38+0300
Менеджер по продажам,600.0,1000.0,USD,Москва,2007-01-12T15:01:54+0300
Ассистент менеджера,400.0,500.0,USD,Москва,2007-01-12T15:02:59+0300
Системный инженер,600.0,1000.0,USD,Москва,2007-01-12T15:03:26+0300
Монтажник слаботочных сетей,500.0,600.0,USD,Москва,2007-01-12T15:03:52+0300
Менеджер по продажам,600.0,1000.0,USD,Москва,2007-01-12T15:04:20+0300
Head of IT department,3000.0,,USD,Санкт-Петербург,2007-01-12T15:07:17+0300
Менеджер по продажам,600.0,1000.0,USD,Москва,2007-01-12T15:30:38+0300
"Программист (Axapta, X++)",2000.0,2600.0,USD,Москва,2007-02-12T17:16:22+0300
Технолог бизнес-процессов (технолог-аналитик),30000.0,35000.0,USD,Москва,2007-02-12T17:16:22+0300
IT Project-manager,1500.0,2000.0,USD,Москва,2007-03-05T10:49:13+0300
Главный инженер проекта,2000.0,,USD,Санкт-Петербург,2007-02-27T11:34:09+0300
Research Manager,1500.0,,USD,Москва,2007-01-12T15:46:26+0300
Программист 1Сv8,1000.0,1500.0,USD,Санкт-Петербург,2007-01-29T13:02:46+0300
Web-программист,1000.0,,USD,Москва,2007-02-12T17:16:21+0300
Системный администратор,1000.0,1200.0,USD,Москва,2007-03-19T11:22:38+0300
Специалист техподдержки,640.0,950.0,USD,Москва,2007-02-26T12:06:43+0300
Интернет-аналитик,2000.0,,USD,Москва,2007-02-19T10:06:01+0300
Руководитель IT департамента,4500.0,5000.0,USD,Москва,2007-01-12T16:11:39+0300
Программист .NET,1500.0,1700.0,USD,Санкт-Петербург,2007-02-07T17:37:09+0300
Бренд менеджер по серверам,1500.0,1500.0,USD,Москва,2007-01-12T16:17:15+0300
ПРОГРАММИСТ 1С,2000.0,,USD,Москва,2007-01-12T16:20:58+0300
Зам. руководителя IT-отдела,,1800.0,USD,Москва,2007-01-12T16:22:16+0300
Программист 1Сv8,1000.0,1500.0,USD,Санкт-Петербург,2007-02-05T15:05:03+0300
Системный администратор,450.0,550.0,USD,Самара,2007-01-12T16:25:02+0300
Главный эксперт Архитектурного отдела.,,3000.0,USD,Москва,2007-01-12T16:27:19+0300
"Консультатнт SAP R/3 FI, AA, CO, MM, SD, HR",2500.0,4000.0,USD,Москва,2007-01-12T16:34:30+0300
Ведущий администратор базы данных (СУБД Oracle),2800.0,,USD,Москва,2007-01-12T16:37:22+0300
Технолог,,3000.0,USD,Москва,2007-01-12T16:43:04+0300
