name,salary_from,salary_to,salary_currency,area_name,published_at
Специалист по сопровождению финансовых подсистем,,700.0,USD,Москва,2004-06-07T00:00:00+0400
Системный администратор,,600.0,USD,Москва,2004-06-01T14:58:30+0400
Менеджер отдела контроля,,350.0,USD,Москва,2004-06-01T15:31:58+0400
Technical Intern,,600.0,USD,Москва,2004-06-19T16:27:59+0400
Специалист информационного отдела.,,700.0,USD,Москва,2004-06-01T16:06:19+0400
Консультант по внедрению системы SAP ISU,,1900.0,USD,Москва,2004-06-01T16:34:22+0400
Ведущий консультант 1С,,1500.0,USD,Москва,2004-05-31T18:28:34+0400
Cпециалист технической поддержки,,450.0,USD,Москва,2004-06-01T17:34:47+0400
Php программист,,800.0,USD,Москва,2004-06-01T17:37:21+0400
Systems Engineer (radio communications),,1500.0,USD,Москва,2004-06-01T17:57:24+0400
Systems Engineer (radio communications),,1500.0,USD,Москва,2004-06-01T17:57:43+0400
Менеджер по продаже,,1300.0,USD,Москва,2004-06-01T18:05:58+0400
Инженер по тестированию,,800.0,USD,Москва,2004-08-10T10:51:14+0400
Генеральный директор,,10000.0,USD,Москва,2004-06-01T19:00:40+0400
"СИСТЕМНЫЙ ИНЖЕНЕР NETWORKS, IP, IT",,1500.0,USD,Москва,2004-06-01T19:13:40+0400
"СИСТЕМНЫЙ ИНЖЕНЕР – ПРОГРАММИСТ DB, BILLING, IP, IT",,1500.0,USD,Москва,2004-06-01T19:15:56+0400
"СИСТЕМНЫЙ ИНЖЕНЕР – ПРОГРАММИСТ HTML, JAVA, DB",,1500.0,USD,Москва,2004-06-01T19:17:52+0400
"Администратор Navision. Код вакансии: ""Л-Navi""",,1200.0,USD,Москва,2004-06-01T19:44:43+0400
"Менеджер по продажам. Код вакансии: ""М-БПР""",,1500.0,USD,Москва,2004-07-26T11:00:01+0400
Project Coordinator (Data system administrator),,750.0,USD,Москва,2004-07-01T08:27:07+0400
Image Processing Leager,,1500.0,USD,Москва,2004-07-01T08:26:17+0400
Техник в отдел сопровождения средств связи,,450.0,USD,Москва,2004-07-01T15:20:28+0400
Менеджер по работе с клиентами,,400.0,USD,Москва,2004-07-20T12:36:34+0400
Разработчик баз данных,,1500.0,USD,Москва,2004-06-11T00:00:00+0400
Инженер по системам управления ИТ инфраструктурой,,2000.0,USD,Москва,2004-05-31T11:22:49+0400
Руководитель проектов,,4000.0,USD,Москва,2004-05-31T11:20:24+0400
Инженер по видеоконференц-связи (ВКС),,2000.0,USD,Москва,2004-05-31T11:18:20+0400
Пресейл менеджер,,1500.0,USD,Москва,2004-05-31T11:15:02+0400
Менеджер по продажам,,3000.0,USD,Москва,2004-05-31T10:24:58+0400
Системный аналитик,,2000.0,USD,Москва,2004-05-31T10:18:06+0400
Инженер по средствам вычислительной техники,,1500.0,USD,Москва,2004-05-31T10:16:30+0400
Инженер по системам хранения данных,,2500.0,USD,Москва,2004-05-31T10:13:34+0400
Инженер службы эксплуатации,,600.0,USD,Москва,2004-06-21T00:00:00+0400
Системный архитектор,,1500.0,USD,Москва,2004-08-13T16:50:07+0400
Руководитель сервисной службы,,1200.0,USD,Москва,2004-06-02T15:52:03+0400
Business Development Manager,,3500.0,USD,Москва,2004-06-16T00:00:00+0400
SAP FI Consultant,,2400.0,USD,Москва,2004-06-02T16:51:53+0400
Winform .NET VB программист,,1000.0,USD,Санкт-Петербург,2004-06-03T09:31:32+0400
WEB .NET программист,,1000.0,USD,Санкт-Петербург,2004-06-03T09:33:44+0400
Программист MSAccess,,1000.0,USD,Санкт-Петербург,2004-06-03T09:36:10+0400
"Менеджер по продажам расходомеров, КИП (IKh-EM-MP/1)",,1600.0,USD,Москва,2004-06-03T11:33:48+0400
Техник в отдел технического сопровождения,,450.0,USD,Москва,2004-07-27T10:17:22+0400
Ведущий инженер-разработчик комплексов станций спутниковой связи,,1000.0,USD,Москва,2004-06-04T00:00:00+0400
Системный администратор,,900.0,USD,Санкт-Петербург,2004-06-03T16:07:00+0400
Инженер,,500.0,USD,Москва,2004-06-17T12:47:12+0400
Руководитель отдела внедрения и технической поддержки.,,2000.0,USD,Москва,2004-06-03T00:00:00+0400
Технический специалист по автоматизации розничной торговли и общественного питания.,,600.0,USD,Санкт-Петербург,2004-06-03T16:23:44+0400
Программист в отдел автоматизации розничной торговли и общественного питания.,,1000.0,USD,Санкт-Петербург,2004-06-03T16:41:14+0400
Ведущий программист-разработчик,,1500.0,USD,Москва,2004-06-03T16:51:59+0400
МЕНЕДЖЕР ПО СЕРВЕРАМ НАЧАЛЬНОГО УРОВНЯ.,,700.0,USD,Санкт-Петербург,2004-06-28T00:00:00+0400
Руководитель направления продаж,,8000.0,USD,Москва,2004-07-07T11:34:12+0400
Системный администратор,,1300.0,USD,Москва,2004-06-03T21:42:09+0400
SNA,,1200.0,USD,Москва,2004-06-03T21:56:32+0400
System Administrator,,1850.0,USD,Москва,2004-06-03T22:04:57+0400
Специалист по поддержке SAP CRM,,600.0,USD,Москва,2004-07-06T21:54:56+0400
Data Warehouse Specialist,,5000.0,USD,Москва,2004-06-03T22:31:40+0400
IT Specialist,,1800.0,USD,Москва,2004-06-03T22:42:22+0400
"Payroll system administrator (""Boss kadrovik"")",,1500.0,USD,Москва,2004-06-03T23:01:33+0400
"Сетевой инженер (Cisco, unix)",,900.0,USD,Москва,2004-06-22T00:00:00+0400
Аналитик (отдел безопасности),,700.0,USD,Москва,2004-06-04T10:22:49+0400
RMC Sales Manager,,2500.0,USD,Москва,2004-06-04T10:44:55+0400
Менеджер проектов,,1500.0,USD,Москва,2004-06-04T10:54:32+0400
Технический специалист,,500.0,USD,Москва,2004-06-29T09:06:58+0400
NET РАЗРАБОТЧИК,,1200.0,USD,Москва,2004-06-15T00:00:00+0400
NET Разработчик БД,,1000.0,USD,Москва,2004-06-15T00:00:00+0400
Помощник Директора по маркетингу,,700.0,USD,Москва,2004-06-04T12:53:10+0400
Менеджер отдела маркетинга и рекламы,,500.0,USD,Москва,2004-06-21T00:00:00+0400
Специалист по обслуживанию абонентов контактного центра,,500.0,USD,Москва,2004-06-04T13:40:02+0400
Менеджер по продажам IT- решений (анг.яз),,1500.0,USD,Москва,2004-08-10T10:51:14+0400
3 D дизайнер,,800.0,USD,Москва,2004-06-04T00:00:00+0400
Менеджер по продажам продуктов управленческого консалтинга,,1500.0,USD,Москва,2004-06-04T17:53:07+0400
Специалист по поддержке SAP CRM,,600.0,USD,Москва,2004-06-03T22:18:35+0400
Администратор Базиса SAP/R3,,1800.0,USD,Москва,2004-06-05T15:09:45+0400
"Java senior software developer, Team leader, программист",,1000.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
"Java software developer, программист",,600.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
"Разработчик .NET, Team leader, программист",,1000.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
"Разработчик .NET, программист",,600.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
"Java (J2ME) software developer, программист",,400.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
"Java software developer, программист",,400.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
"PHP-программист, разработчик",,400.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
Программист,,300.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
Программист,,600.0,USD,Санкт-Петербург,2004-06-26T00:00:00+0400
Local Banking Systems Specialist,,2500.0,USD,Москва,2004-07-06T21:54:56+0400
Banking Systems Specialist,,2500.0,USD,Москва,2004-07-06T21:54:56+0400
Аналитик,,900.0,USD,Москва,2004-06-07T09:41:59+0400
Специалист по внедрению ПО,,900.0,USD,Москва,2004-06-07T09:43:10+0400
Системный архитектор,,1000.0,USD,Москва,2004-06-07T09:44:11+0400
Проектировщик банковской системы,,800.0,USD,Москва,2004-06-07T09:44:58+0400
Специалист по сопровождению ПО,,700.0,USD,Москва,2004-06-07T09:45:55+0400
Руководитель проекта,,1200.0,USD,Москва,2004-06-07T09:46:56+0400
Специалист по внедрению аналитических систем,,900.0,USD,Москва,2004-06-07T09:47:46+0400
Программист С/C++,,600.0,USD,Москва,2004-06-07T09:48:54+0400
Тестировщик ПО,,500.0,USD,Москва,2004-06-07T09:49:43+0400
IT специалист,,1500.0,USD,Москва,2004-06-07T09:50:05+0400
Бренд-менеджер,,1000.0,USD,Москва,2004-06-07T09:52:18+0400
Менеджер по развитию дилерской сети,,650.0,USD,Москва,2004-06-07T10:21:49+0400
PROGRESS Developer,,4000.0,USD,Москва,2004-06-07T10:26:16+0400
Программист 1С,,1000.0,USD,Москва,2004-06-07T10:39:29+0400
"Вебмастер, верстальщик, тестер.",,250.0,USD,Санкт-Петербург,2004-06-07T11:17:42+0400
Младший системный администратор,,550.0,USD,Москва,2004-06-07T11:21:59+0400
Инженер в департамент технической поддержки/ CDMA в г.Уфа,,1.0,USD,Уфа,2004-07-13T12:30:07+0400
Системный администратор Oracle E-Business Suite,,1500.0,USD,Москва,2004-06-07T11:52:42+0400
Программист 1С,,1000.0,USD,Москва,2004-06-07T12:58:32+0400
Программист 1С,,1000.0,USD,Москва,2004-06-07T13:21:06+0400
Старший системный администратор,,1500.0,USD,Москва,2004-06-22T00:00:00+0400
Менеджер по интеграции SAP R/3,,6000.0,USD,Москва,2004-08-09T11:27:22+0400
Программист Axapta,,1500.0,USD,Москва,2004-07-15T16:42:12+0400
Инженер контроля,,600.0,USD,Москва,2004-07-09T08:59:27+0400
Торговый представитель,,900.0,USD,Москва,2004-06-07T19:39:22+0400
